chrom	start	end	score	track	group
Chr8	127582199	127583999	0.00468306904417582	Stromal	scATAC (nonmalignant)
Chr8	127583999	127585799	0.00291373242981449	Stromal	scATAC (nonmalignant)
Chr8	127585799	127587599	0.000453268425374193	Stromal	scATAC (nonmalignant)
Chr8	127587599	127589399	0.00978718047345885	Stromal	scATAC (nonmalignant)
Chr8	127589399	127591199	0.00421693703569037	Stromal	scATAC (nonmalignant)
Chr8	127591199	127592999	0.000578684612819141	Stromal	scATAC (nonmalignant)
Chr8	127592999	127594799	0.000259394923010046	Stromal	scATAC (nonmalignant)
Chr8	127594799	127596599	0.00279927797722737	Stromal	scATAC (nonmalignant)
Chr8	127596599	127598399	0.00019605813158791	Stromal	scATAC (nonmalignant)
Chr8	127598399	127600199	0.00286897725734758	Stromal	scATAC (nonmalignant)
Chr8	127600199	127601999	0.00861335904115947	Stromal	scATAC (nonmalignant)
Chr8	127601999	127603799	0.00762562450882987	Stromal	scATAC (nonmalignant)
Chr8	127603799	127605599	0.00017599480551222	Stromal	scATAC (nonmalignant)
Chr8	127605599	127607399	0.000936583382834904	Stromal	scATAC (nonmalignant)
Chr8	127607399	127609199	0.00301114881198942	Stromal	scATAC (nonmalignant)
Chr8	127609199	127610999	0.00200630516869527	Stromal	scATAC (nonmalignant)
Chr8	127610999	127612799	0.0115450427313423	Stromal	scATAC (nonmalignant)
Chr8	127612799	127614599	0.00334457689516438	Stromal	scATAC (nonmalignant)
Chr8	127614599	127616399	0.00737761076617687	Stromal	scATAC (nonmalignant)
Chr8	127616399	127618199	0.00406590172190004	Stromal	scATAC (nonmalignant)
Chr8	127618199	127619999	0.0040427837864209	Stromal	scATAC (nonmalignant)
Chr8	127619999	127621799	0.00563409064693296	Stromal	scATAC (nonmalignant)
Chr8	127621799	127623599	0.00410781840371116	Stromal	scATAC (nonmalignant)
Chr8	127623599	127625399	0.0043260173589355	Stromal	scATAC (nonmalignant)
Chr8	127625399	127627199	0.000396576747486607	Stromal	scATAC (nonmalignant)
Chr8	127627199	127628999	0.00253012628305984	Stromal	scATAC (nonmalignant)
Chr8	127628999	127630799	0.0143650038157303	Stromal	scATAC (nonmalignant)
Chr8	127630799	127632599	0.000641123157396354	Stromal	scATAC (nonmalignant)
Chr8	127632599	127634399	0.00115425354552944	Stromal	scATAC (nonmalignant)
Chr8	127634399	127636199	0.000386092951566446	Stromal	scATAC (nonmalignant)
Chr8	127636199	127637999	0.00252948546382564	Stromal	scATAC (nonmalignant)
Chr8	127637999	127639799	0.00838436551957639	Stromal	scATAC (nonmalignant)
Chr8	127639799	127641599	0.00802831254343294	Stromal	scATAC (nonmalignant)
Chr8	127641599	127643399	0.00456364166583472	Stromal	scATAC (nonmalignant)
Chr8	127643399	127645199	0.00417044425051635	Stromal	scATAC (nonmalignant)
Chr8	127645199	127646999	0.0039121350372875	Stromal	scATAC (nonmalignant)
Chr8	127646999	127648799	0.00638553562807206	Stromal	scATAC (nonmalignant)
Chr8	127648799	127650599	0.00554170208784343	Stromal	scATAC (nonmalignant)
Chr8	127650599	127652399	0.00331577020884159	Stromal	scATAC (nonmalignant)
Chr8	127652399	127654199	0.00254490647514635	Stromal	scATAC (nonmalignant)
Chr8	127654199	127655999	0.00346733551233339	Stromal	scATAC (nonmalignant)
Chr8	127655999	127657799	0.000348722190100693	Stromal	scATAC (nonmalignant)
Chr8	127657799	127659599	0.00631787793640119	Stromal	scATAC (nonmalignant)
Chr8	127659599	127661399	0.00118851252626595	Stromal	scATAC (nonmalignant)
Chr8	127661399	127663199	0.0044222829541359	Stromal	scATAC (nonmalignant)
Chr8	127663199	127664999	0.00588738139322058	Stromal	scATAC (nonmalignant)
Chr8	127664999	127666799	0.0045091276292733	Stromal	scATAC (nonmalignant)
Chr8	127666799	127668599	0.00230956842326325	Stromal	scATAC (nonmalignant)
Chr8	127668599	127670399	0.000815991974688947	Stromal	scATAC (nonmalignant)
Chr8	127670399	127672199	0.00563765479886163	Stromal	scATAC (nonmalignant)
Chr8	127672199	127673999	0.00433377981211769	Stromal	scATAC (nonmalignant)
Chr8	127673999	127675799	0.0044863805230984	Stromal	scATAC (nonmalignant)
Chr8	127675799	127677599	0.00131722305373371	Stromal	scATAC (nonmalignant)
Chr8	127677599	127679399	0.00450604842571904	Stromal	scATAC (nonmalignant)
Chr8	127679399	127681199	0.0111437626548452	Stromal	scATAC (nonmalignant)
Chr8	127681199	127682999	0.00887487386236051	Stromal	scATAC (nonmalignant)
Chr8	127682999	127684799	0.00164824579455249	Stromal	scATAC (nonmalignant)
Chr8	127684799	127686599	0.0084051454152201	Stromal	scATAC (nonmalignant)
Chr8	127686599	127688399	0.00194598444063901	Stromal	scATAC (nonmalignant)
Chr8	127688399	127690199	0.0057472695657254	Stromal	scATAC (nonmalignant)
Chr8	127690199	127691999	0.0048605689206065	Stromal	scATAC (nonmalignant)
Chr8	127691999	127693799	0.0016294602506455	Stromal	scATAC (nonmalignant)
Chr8	127693799	127695599	0.00492889204413387	Stromal	scATAC (nonmalignant)
Chr8	127695599	127697399	0.0105127836515349	Stromal	scATAC (nonmalignant)
Chr8	127697399	127699199	0.00443204477708037	Stromal	scATAC (nonmalignant)
Chr8	127699199	127700999	0.00327382189856253	Stromal	scATAC (nonmalignant)
Chr8	127700999	127702799	0.00337802692352233	Stromal	scATAC (nonmalignant)
Chr8	127702799	127704599	0.00690364433060032	Stromal	scATAC (nonmalignant)
Chr8	127704599	127706399	0.00475439353550566	Stromal	scATAC (nonmalignant)
Chr8	127706399	127708199	0.00476167535901272	Stromal	scATAC (nonmalignant)
Chr8	127708199	127709999	0.00348807062972756	Stromal	scATAC (nonmalignant)
Chr8	127709999	127711799	0.00988794301442258	Stromal	scATAC (nonmalignant)
Chr8	127711799	127713599	0.00566830946802249	Stromal	scATAC (nonmalignant)
Chr8	127713599	127715399	0.00614690326261361	Stromal	scATAC (nonmalignant)
Chr8	127715399	127717199	0.0122549683645068	Stromal	scATAC (nonmalignant)
Chr8	127717199	127718999	0.0225995394968948	Stromal	scATAC (nonmalignant)
Chr8	127718999	127720799	0.0221321014267518	Stromal	scATAC (nonmalignant)
Chr8	127720799	127722599	0.0309095720359814	Stromal	scATAC (nonmalignant)
Chr8	127722599	127724399	0.0426869051549309	Stromal	scATAC (nonmalignant)
Chr8	127724399	127726199	0.0589180664789898	Stromal	scATAC (nonmalignant)
Chr8	127726199	127727999	0.0769446351833391	Stromal	scATAC (nonmalignant)
Chr8	127727999	127729799	0.102989478561081	Stromal	scATAC (nonmalignant)
Chr8	127729799	127731599	0.125823046277205	Stromal	scATAC (nonmalignant)
Chr8	127731599	127733399	0.129930065355325	Stromal	scATAC (nonmalignant)
Chr8	127733399	127735199	0.141341937222713	Stromal	scATAC (nonmalignant)
Chr8	127735199	127736999	0.142700362110637	Stromal	scATAC (nonmalignant)
Chr8	127736999	127738799	0.139233830478852	Stromal	scATAC (nonmalignant)
Chr8	127738799	127740599	0.126436580484721	Stromal	scATAC (nonmalignant)
Chr8	127740599	127742399	0.11428285700074	Stromal	scATAC (nonmalignant)
Chr8	127742399	127744199	0.0940319124302292	Stromal	scATAC (nonmalignant)
Chr8	127744199	127745999	0.0740092654224341	Stromal	scATAC (nonmalignant)
Chr8	127745999	127747799	0.057526141451056	Stromal	scATAC (nonmalignant)
Chr8	127747799	127749599	0.0484665405462951	Stromal	scATAC (nonmalignant)
Chr8	127749599	127751399	0.0299957324225191	Stromal	scATAC (nonmalignant)
Chr8	127751399	127753199	0.0270625489364203	Stromal	scATAC (nonmalignant)
Chr8	127753199	127754999	0.0176804884270603	Stromal	scATAC (nonmalignant)
Chr8	127394999	127396799	0.0025538121028789	Myeloid	scATAC (nonmalignant)
Chr8	127396799	127398599	0.00343006540340978	Myeloid	scATAC (nonmalignant)
Chr8	127398599	127400399	0.0110822362914518	Myeloid	scATAC (nonmalignant)
Chr8	127400399	127402199	0.00755028797662085	Myeloid	scATAC (nonmalignant)
Chr8	127402199	127403999	0.0152885540359409	Myeloid	scATAC (nonmalignant)
Chr8	127403999	127405799	0.0245780458249168	Myeloid	scATAC (nonmalignant)
Chr8	127405799	127407599	0.0371274757717184	Myeloid	scATAC (nonmalignant)
Chr8	127407599	127409399	0.0440543015154872	Myeloid	scATAC (nonmalignant)
Chr8	127409399	127411199	0.0488474503446685	Myeloid	scATAC (nonmalignant)
Chr8	127411199	127412999	0.0404866667366329	Myeloid	scATAC (nonmalignant)
Chr8	127412999	127414799	0.0296724136256679	Myeloid	scATAC (nonmalignant)
Chr8	127414799	127416599	0.01730939964687	Myeloid	scATAC (nonmalignant)
Chr8	127416599	127418399	0.0086962340237274	Myeloid	scATAC (nonmalignant)
Chr8	127418399	127420199	0.018978261178006	Myeloid	scATAC (nonmalignant)
Chr8	127420199	127421999	0.00265379648432148	Myeloid	scATAC (nonmalignant)
Chr8	127421999	127423799	0.00381262565754912	Myeloid	scATAC (nonmalignant)
Chr8	127423799	127425599	9.16171318444735e-05	Myeloid	scATAC (nonmalignant)
Chr8	127425599	127427399	0.00684928643467391	Myeloid	scATAC (nonmalignant)
Chr8	127427399	127429199	0.000779892636145666	Myeloid	scATAC (nonmalignant)
Chr8	127429199	127430999	0.0033403045479319	Myeloid	scATAC (nonmalignant)
Chr8	127430999	127432799	0.002294130177039	Myeloid	scATAC (nonmalignant)
Chr8	127432799	127434599	0.00150230369220697	Myeloid	scATAC (nonmalignant)
Chr8	127434599	127436399	0.00459677349743672	Myeloid	scATAC (nonmalignant)
Chr8	127436399	127438199	0.0024467240763199	Myeloid	scATAC (nonmalignant)
Chr8	127438199	127439999	0.0015244171086496	Myeloid	scATAC (nonmalignant)
Chr8	127439999	127441799	0.00314635469446542	Myeloid	scATAC (nonmalignant)
Chr8	127441799	127443599	0.00390756321250928	Myeloid	scATAC (nonmalignant)
Chr8	127443599	127445399	0.0100554551093574	Myeloid	scATAC (nonmalignant)
Chr8	127445399	127447199	0.00336870394742923	Myeloid	scATAC (nonmalignant)
Chr8	127447199	127448999	0.00465502973139347	Myeloid	scATAC (nonmalignant)
Chr8	127448999	127450799	0.000191165301473394	Myeloid	scATAC (nonmalignant)
Chr8	127450799	127452599	0.00762957487432837	Myeloid	scATAC (nonmalignant)
Chr8	127452599	127454399	0.00327008723504916	Myeloid	scATAC (nonmalignant)
Chr8	127454399	127456199	0.00295454595400508	Myeloid	scATAC (nonmalignant)
Chr8	127456199	127457999	0.0101076924854752	Myeloid	scATAC (nonmalignant)
Chr8	127457999	127459799	0.00487899031132334	Myeloid	scATAC (nonmalignant)
Chr8	127459799	127461599	0.00302828738297433	Myeloid	scATAC (nonmalignant)
Chr8	127461599	127463399	0.00729844444251437	Myeloid	scATAC (nonmalignant)
Chr8	127463399	127465199	0.00129849301051155	Myeloid	scATAC (nonmalignant)
Chr8	127465199	127466999	0.00224818437388508	Myeloid	scATAC (nonmalignant)
Chr8	127466999	127468799	0.00269782335183374	Myeloid	scATAC (nonmalignant)
Chr8	127468799	127470599	0.0015015478989804	Myeloid	scATAC (nonmalignant)
Chr8	127470599	127472399	0.00337302426435088	Myeloid	scATAC (nonmalignant)
Chr8	127472399	127474199	0.00471746749997964	Myeloid	scATAC (nonmalignant)
Chr8	127474199	127475999	0.00325180109478078	Myeloid	scATAC (nonmalignant)
Chr8	127475999	127477799	0.00344010805299573	Myeloid	scATAC (nonmalignant)
Chr8	127477799	127479599	0.00060834368084138	Myeloid	scATAC (nonmalignant)
Chr8	127479599	127481399	0.0015164760781607	Myeloid	scATAC (nonmalignant)
Chr8	127481399	127483199	0.00180466975002667	Myeloid	scATAC (nonmalignant)
Chr8	127483199	127484999	0.00739479015341698	Myeloid	scATAC (nonmalignant)
Chr8	127484999	127486799	0.00453378856926373	Myeloid	scATAC (nonmalignant)
Chr8	127486799	127488599	0.00884269885765419	Myeloid	scATAC (nonmalignant)
Chr8	127488599	127490399	0.00143444271206789	Myeloid	scATAC (nonmalignant)
Chr8	127490399	127492199	0.00742608349576623	Myeloid	scATAC (nonmalignant)
Chr8	127492199	127493999	0.000887662625036248	Myeloid	scATAC (nonmalignant)
Chr8	127493999	127495799	0.00146093996328866	Myeloid	scATAC (nonmalignant)
Chr8	127495799	127497599	0.00770502419426024	Myeloid	scATAC (nonmalignant)
Chr8	127497599	127499399	0.00179732656520232	Myeloid	scATAC (nonmalignant)
Chr8	127499399	127501199	0.0044920608895325	Myeloid	scATAC (nonmalignant)
Chr8	127501199	127502999	0.00433671737209226	Myeloid	scATAC (nonmalignant)
Chr8	127502999	127504799	0.00534219394717803	Myeloid	scATAC (nonmalignant)
Chr8	127504799	127506599	0.00657038893747044	Myeloid	scATAC (nonmalignant)
Chr8	127506599	127508399	0.00585181584878495	Myeloid	scATAC (nonmalignant)
Chr8	127508399	127510199	0.00194095340411864	Myeloid	scATAC (nonmalignant)
Chr8	127510199	127511999	0.00675485572759347	Myeloid	scATAC (nonmalignant)
Chr8	127511999	127513799	0.00242584312605023	Myeloid	scATAC (nonmalignant)
Chr8	127513799	127515599	0.000426109919677075	Myeloid	scATAC (nonmalignant)
Chr8	127515599	127517399	0.0085808338623365	Myeloid	scATAC (nonmalignant)
Chr8	127517399	127519199	0.00474427151768708	Myeloid	scATAC (nonmalignant)
Chr8	127519199	127520999	0.00791901392537454	Myeloid	scATAC (nonmalignant)
Chr8	127520999	127522799	0.00386749015625629	Myeloid	scATAC (nonmalignant)
Chr8	127522799	127524599	0.00346418055376258	Myeloid	scATAC (nonmalignant)
Chr8	127524599	127526399	0.0159325661995356	Myeloid	scATAC (nonmalignant)
Chr8	127526399	127528199	0.000328035124737851	Myeloid	scATAC (nonmalignant)
Chr8	127528199	127529999	2.05255105980441e-05	Myeloid	scATAC (nonmalignant)
Chr8	127529999	127531799	0.00781042346840813	Myeloid	scATAC (nonmalignant)
Chr8	127531799	127533599	7.2914356166372e-05	Myeloid	scATAC (nonmalignant)
Chr8	127533599	127535399	0.00058404772492204	Myeloid	scATAC (nonmalignant)
Chr8	127535399	127537199	0.00128845456664509	Myeloid	scATAC (nonmalignant)
Chr8	127537199	127538999	0.00155958125982862	Myeloid	scATAC (nonmalignant)
Chr8	127538999	127540799	0.00192021110309686	Myeloid	scATAC (nonmalignant)
Chr8	127540799	127542599	0.0101567507864225	Myeloid	scATAC (nonmalignant)
Chr8	127542599	127544399	0.00226437803732398	Myeloid	scATAC (nonmalignant)
Chr8	127544399	127546199	0.00206617258414456	Myeloid	scATAC (nonmalignant)
Chr8	127546199	127547999	0.00157199838051505	Myeloid	scATAC (nonmalignant)
Chr8	127547999	127549799	0.00192792425972946	Myeloid	scATAC (nonmalignant)
Chr8	127549799	127551599	0.00716802603589861	Myeloid	scATAC (nonmalignant)
Chr8	127551599	127553399	0.00271371847370249	Myeloid	scATAC (nonmalignant)
Chr8	127553399	127555199	0.0025934795992874	Myeloid	scATAC (nonmalignant)
Chr8	127555199	127556999	0.0053692109193815	Myeloid	scATAC (nonmalignant)
Chr8	127556999	127558799	0.00326282158703684	Myeloid	scATAC (nonmalignant)
Chr8	127558799	127560599	0.00409007306606068	Myeloid	scATAC (nonmalignant)
Chr8	127560599	127562399	0.00316203667324238	Myeloid	scATAC (nonmalignant)
Chr8	127562399	127564199	0.00351634172138628	Myeloid	scATAC (nonmalignant)
Chr8	127564199	127565999	0.00907007079383745	Myeloid	scATAC (nonmalignant)
Chr8	127565999	127567799	0.00443587955547062	Myeloid	scATAC (nonmalignant)
Chr8	127567799	127569599	0.00418548488712016	Myeloid	scATAC (nonmalignant)
Chr8	127569599	127571399	0.00408504356267053	Myeloid	scATAC (nonmalignant)
Chr8	127571399	127573199	0.00523220433209907	Myeloid	scATAC (nonmalignant)
Chr8	127573199	127574999	0.00308296989271536	Myeloid	scATAC (nonmalignant)
Chr8	127574999	127576799	0.00391085261033188	Myeloid	scATAC (nonmalignant)
Chr8	127576799	127578599	0.00227986782099534	Myeloid	scATAC (nonmalignant)
Chr8	127578599	127580399	0.00688854418590366	Myeloid	scATAC (nonmalignant)
Chr8	127580399	127582199	0.00481946828362373	Myeloid	scATAC (nonmalignant)
Chr8	127582199	127583999	0.00116291820170567	Myeloid	scATAC (nonmalignant)
Chr8	127583999	127585799	0.00928519471208187	Myeloid	scATAC (nonmalignant)
Chr8	127585799	127587599	0.00379742550158921	Myeloid	scATAC (nonmalignant)
Chr8	127587599	127589399	0.00468109036774484	Myeloid	scATAC (nonmalignant)
Chr8	127589399	127591199	0.00256211815637484	Myeloid	scATAC (nonmalignant)
Chr8	127591199	127592999	0.00337700056110024	Myeloid	scATAC (nonmalignant)
Chr8	127592999	127594799	0.00320237300635104	Myeloid	scATAC (nonmalignant)
Chr8	127594799	127596599	0.000445122415675142	Myeloid	scATAC (nonmalignant)
Chr8	127596599	127598399	0.00530197379237104	Myeloid	scATAC (nonmalignant)
Chr8	127598399	127600199	0.000446243059212253	Myeloid	scATAC (nonmalignant)
Chr8	127600199	127601999	0.00896598562378413	Myeloid	scATAC (nonmalignant)
Chr8	127601999	127603799	0.0045510238213638	Myeloid	scATAC (nonmalignant)
Chr8	127603799	127605599	2.82237120025526e-05	Myeloid	scATAC (nonmalignant)
Chr8	127605599	127607399	0.00398294646805672	Myeloid	scATAC (nonmalignant)
Chr8	127607399	127609199	0.00279049267892679	Myeloid	scATAC (nonmalignant)
Chr8	127609199	127610999	0.00777922416379447	Myeloid	scATAC (nonmalignant)
Chr8	127610999	127612799	0.00270971792339099	Myeloid	scATAC (nonmalignant)
Chr8	127612799	127614599	0.000920712835513782	Myeloid	scATAC (nonmalignant)
Chr8	127614599	127616399	0.000525305413939853	Myeloid	scATAC (nonmalignant)
Chr8	127616399	127618199	0.00877802135801039	Myeloid	scATAC (nonmalignant)
Chr8	127618199	127619999	0.00248320974877518	Myeloid	scATAC (nonmalignant)
Chr8	127619999	127621799	0.00278564989605085	Myeloid	scATAC (nonmalignant)
Chr8	127621799	127623599	0.00320166705774654	Myeloid	scATAC (nonmalignant)
Chr8	127623599	127625399	0.00279961424225857	Myeloid	scATAC (nonmalignant)
Chr8	127625399	127627199	0.000927010197947957	Myeloid	scATAC (nonmalignant)
Chr8	127627199	127628999	0.00428970551692808	Myeloid	scATAC (nonmalignant)
Chr8	127628999	127630799	0.00305119295743293	Myeloid	scATAC (nonmalignant)
Chr8	127630799	127632599	0.000603809799369949	Myeloid	scATAC (nonmalignant)
Chr8	127632599	127634399	0.00339686740410378	Myeloid	scATAC (nonmalignant)
Chr8	127634399	127636199	0.0013529033499005	Myeloid	scATAC (nonmalignant)
Chr8	127636199	127637999	0.00350695406997396	Myeloid	scATAC (nonmalignant)
Chr8	127637999	127639799	0.00063966322911343	Myeloid	scATAC (nonmalignant)
Chr8	127639799	127641599	0.000568773609915066	Myeloid	scATAC (nonmalignant)
Chr8	127641599	127643399	0.00105838271092364	Myeloid	scATAC (nonmalignant)
Chr8	127643399	127645199	0.000555942876489733	Myeloid	scATAC (nonmalignant)
Chr8	127645199	127646999	0.00411785513863829	Myeloid	scATAC (nonmalignant)
Chr8	127646999	127648799	0.0120374883671879	Myeloid	scATAC (nonmalignant)
Chr8	127648799	127650599	0.0043075098787796	Myeloid	scATAC (nonmalignant)
Chr8	127650599	127652399	0.000191945868379944	Myeloid	scATAC (nonmalignant)
Chr8	127652399	127654199	0.00783193973166447	Myeloid	scATAC (nonmalignant)
Chr8	127654199	127655999	0.000560038317112063	Myeloid	scATAC (nonmalignant)
Chr8	127655999	127657799	2.71065141630356e-05	Myeloid	scATAC (nonmalignant)
Chr8	127657799	127659599	0.00382357117102749	Myeloid	scATAC (nonmalignant)
Chr8	127659599	127661399	0.010891170969185	Myeloid	scATAC (nonmalignant)
Chr8	127661399	127663199	0.00342487459548481	Myeloid	scATAC (nonmalignant)
Chr8	127663199	127664999	0.0111146283308674	Myeloid	scATAC (nonmalignant)
Chr8	127664999	127666799	0.00145405230028166	Myeloid	scATAC (nonmalignant)
Chr8	127666799	127668599	0.00289046954763514	Myeloid	scATAC (nonmalignant)
Chr8	127668599	127670399	0.00614513869283177	Myeloid	scATAC (nonmalignant)
Chr8	127670399	127672199	0.00567720314010524	Myeloid	scATAC (nonmalignant)
Chr8	127672199	127673999	0.00115550159720268	Myeloid	scATAC (nonmalignant)
Chr8	127673999	127675799	0.00527396040753161	Myeloid	scATAC (nonmalignant)
Chr8	127675799	127677599	0.00602312318182827	Myeloid	scATAC (nonmalignant)
Chr8	127677599	127679399	0.00910961259413178	Myeloid	scATAC (nonmalignant)
Chr8	127679399	127681199	0.00095217953560656	Myeloid	scATAC (nonmalignant)
Chr8	127681199	127682999	0.00718361407131286	Myeloid	scATAC (nonmalignant)
Chr8	127682999	127684799	0.00827974161283427	Myeloid	scATAC (nonmalignant)
Chr8	127684799	127686599	0.00193380914578896	Myeloid	scATAC (nonmalignant)
Chr8	127686599	127688399	0.00113895199075883	Myeloid	scATAC (nonmalignant)
Chr8	127688399	127690199	0.00305672551463632	Myeloid	scATAC (nonmalignant)
Chr8	127690199	127691999	0.00355515854218019	Myeloid	scATAC (nonmalignant)
Chr8	127691999	127693799	0.0039049244475081	Myeloid	scATAC (nonmalignant)
Chr8	127693799	127695599	0.00685584066717894	Myeloid	scATAC (nonmalignant)
Chr8	127695599	127697399	9.98905458417214e-05	Myeloid	scATAC (nonmalignant)
Chr8	127697399	127699199	0.00150878483335346	Myeloid	scATAC (nonmalignant)
Chr8	127699199	127700999	0.0127877183447735	Myeloid	scATAC (nonmalignant)
Chr8	127700999	127702799	0.00216742409081289	Myeloid	scATAC (nonmalignant)
Chr8	127702799	127704599	0.00509584745727316	Myeloid	scATAC (nonmalignant)
Chr8	127704599	127706399	0.00845702986802742	Myeloid	scATAC (nonmalignant)
Chr8	127706399	127708199	0.00932991389607052	Myeloid	scATAC (nonmalignant)
Chr8	127708199	127709999	0.00598250855043462	Myeloid	scATAC (nonmalignant)
Chr8	127709999	127711799	0.00429012120414661	Myeloid	scATAC (nonmalignant)
Chr8	127711799	127713599	0.007242801883113	Myeloid	scATAC (nonmalignant)
Chr8	127713599	127715399	0.00683934094988858	Myeloid	scATAC (nonmalignant)
Chr8	127715399	127717199	0.00583133139760344	Myeloid	scATAC (nonmalignant)
Chr8	127717199	127718999	0.00954901031540768	Myeloid	scATAC (nonmalignant)
Chr8	127718999	127720799	0.0122645037919698	Myeloid	scATAC (nonmalignant)
Chr8	127720799	127722599	0.0187242040115375	Myeloid	scATAC (nonmalignant)
Chr8	127722599	127724399	0.0387355560839637	Myeloid	scATAC (nonmalignant)
Chr8	127724399	127726199	0.0500607797259046	Myeloid	scATAC (nonmalignant)
Chr8	127726199	127727999	0.0714012585492005	Myeloid	scATAC (nonmalignant)
Chr8	127727999	127729799	0.0914448509770537	Myeloid	scATAC (nonmalignant)
Chr8	127729799	127731599	0.115438574089526	Myeloid	scATAC (nonmalignant)
Chr8	127731599	127733399	0.135407089593132	Myeloid	scATAC (nonmalignant)
Chr8	127733399	127735199	0.149842634462127	Myeloid	scATAC (nonmalignant)
Chr8	127735199	127736999	0.154960974025564	Myeloid	scATAC (nonmalignant)
Chr8	127736999	127738799	0.151115757497894	Myeloid	scATAC (nonmalignant)
Chr8	127738799	127740599	0.130983194325278	Myeloid	scATAC (nonmalignant)
Chr8	127740599	127742399	0.114427285900567	Myeloid	scATAC (nonmalignant)
Chr8	127742399	127744199	0.0946986255096773	Myeloid	scATAC (nonmalignant)
Chr8	127744199	127745999	0.0714987219470712	Myeloid	scATAC (nonmalignant)
Chr8	127745999	127747799	0.0485859906328325	Myeloid	scATAC (nonmalignant)
Chr8	127747799	127749599	0.0306691460023352	Myeloid	scATAC (nonmalignant)
Chr8	127749599	127751399	0.0189505525286934	Myeloid	scATAC (nonmalignant)
Chr8	127751399	127753199	0.0120591066316329	Myeloid	scATAC (nonmalignant)
Chr8	127753199	127754999	0.0107615759499966	Myeloid	scATAC (nonmalignant)
Chr8	127394999	127396799	0.00947883055824435	BLCA	scATAC (malignant)
Chr8	127396799	127398599	0.0159392511302177	BLCA	scATAC (malignant)
Chr8	127398599	127400399	0.0133370232218242	BLCA	scATAC (malignant)
Chr8	127400399	127402199	0.0300695814308756	BLCA	scATAC (malignant)
Chr8	127402199	127403999	0.0533355157292104	BLCA	scATAC (malignant)
Chr8	127403999	127405799	0.0783375228718501	BLCA	scATAC (malignant)
Chr8	127405799	127407599	0.0981947731373389	BLCA	scATAC (malignant)
Chr8	127407599	127409399	0.121775856884448	BLCA	scATAC (malignant)
Chr8	127409399	127411199	0.12023444902072	BLCA	scATAC (malignant)
Chr8	127411199	127412999	0.118179957254845	BLCA	scATAC (malignant)
Chr8	127412999	127414799	0.0973251183651505	BLCA	scATAC (malignant)
Chr8	127414799	127416599	0.0642360635267693	BLCA	scATAC (malignant)
Chr8	127416599	127418399	0.0401948671122318	BLCA	scATAC (malignant)
Chr8	127418399	127420199	0.028258857163358	BLCA	scATAC (malignant)
Chr8	127420199	127421999	0.0120437195309764	BLCA	scATAC (malignant)
Chr8	127421999	127423799	0.0137346138069754	BLCA	scATAC (malignant)
Chr8	127423799	127425599	0.0019049515157579	BLCA	scATAC (malignant)
Chr8	127425599	127427399	0.00744171327519916	BLCA	scATAC (malignant)
Chr8	127427399	127429199	0.00101539535602466	BLCA	scATAC (malignant)
Chr8	127429199	127430999	0.0124651508820624	BLCA	scATAC (malignant)
Chr8	127430999	127432799	0.00737895405736154	BLCA	scATAC (malignant)
Chr8	127432799	127434599	0.0048067409667641	BLCA	scATAC (malignant)
Chr8	127434599	127436399	0.00018080305447193	BLCA	scATAC (malignant)
Chr8	127436399	127438199	0.00452729965265753	BLCA	scATAC (malignant)
Chr8	127438199	127439999	0.00155400010496036	BLCA	scATAC (malignant)
Chr8	127439999	127441799	0.00622313169051229	BLCA	scATAC (malignant)
Chr8	127441799	127443599	0.00667493189595611	BLCA	scATAC (malignant)
Chr8	127443599	127445399	0.00252448723547793	BLCA	scATAC (malignant)
Chr8	127445399	127447199	0.00313183395654046	BLCA	scATAC (malignant)
Chr8	127447199	127448999	0.0189642058857102	BLCA	scATAC (malignant)
Chr8	127448999	127450799	0.0018675771542892	BLCA	scATAC (malignant)
Chr8	127450799	127452599	0.00719500779806932	BLCA	scATAC (malignant)
Chr8	127452599	127454399	0.0194344898739756	BLCA	scATAC (malignant)
Chr8	127454399	127456199	0.00347605200478354	BLCA	scATAC (malignant)
Chr8	127456199	127457999	0.00623630446570208	BLCA	scATAC (malignant)
Chr8	127457999	127459799	0.0027110053280844	BLCA	scATAC (malignant)
Chr8	127459799	127461599	0.0076414998583089	BLCA	scATAC (malignant)
Chr8	127461599	127463399	0.0166009598605049	BLCA	scATAC (malignant)
Chr8	127463399	127465199	0.000650040708773126	BLCA	scATAC (malignant)
Chr8	127465199	127466999	0.00574415524233639	BLCA	scATAC (malignant)
Chr8	127466999	127468799	0.00501554255916799	BLCA	scATAC (malignant)
Chr8	127468799	127470599	0.00115385738542767	BLCA	scATAC (malignant)
Chr8	127470599	127472399	0.0055868241081898	BLCA	scATAC (malignant)
Chr8	127472399	127474199	0.0113825917537751	BLCA	scATAC (malignant)
Chr8	127474199	127475999	0.00497329468514644	BLCA	scATAC (malignant)
Chr8	127475999	127477799	0.0089866562801084	BLCA	scATAC (malignant)
Chr8	127477799	127479599	0.00138684882297707	BLCA	scATAC (malignant)
Chr8	127479599	127481399	0.0151109983750034	BLCA	scATAC (malignant)
Chr8	127481399	127483199	0.0011445735367582	BLCA	scATAC (malignant)
Chr8	127483199	127484999	0.0058039267114153	BLCA	scATAC (malignant)
Chr8	127484999	127486799	0.00290054662049303	BLCA	scATAC (malignant)
Chr8	127486799	127488599	0.0107060347695867	BLCA	scATAC (malignant)
